id_mmpp,Consumo_diario
03_mmpp_630,0.1960714285714286
03_mmpp_634,11359.665535714286
03_mmpp_636,17.857142857142858
03_mmpp_637,2967.6785714285716
03_mmpp_640,290.9709642857143
03_mmpp_641,300.72389285714286
03_mmpp_642,2569.7326428571428
03_mmpp_644,1046.142857142857
03_mmpp_645,607.2913571428571
03_mmpp_649,48.67857142857143
03_mmpp_652,11.063392857142857
03_mmpp_656,99149.03289285714
03_mmpp_659,15.677321428571428
03_mmpp_661,2254.4474285714286
03_mmpp_667,155.71428571428572
03_mmpp_668,162.15803571428572
03_mmpp_672,225.18592857142858
03_mmpp_692,266.7164285714286
03_mmpp_694,19.821428571428573
03_mmpp_695,561.36325
03_mmpp_696,403.131
03_mmpp_701,112.09285714285714
03_mmpp_703,305.2092857142857
03_mmpp_704,2.80925
03_mmpp_705,15.248357142857143
03_mmpp_706,153.51957142857142
03_mmpp_707,236.60714285714286
03_mmpp_712,55.08242857142857
03_mmpp_725,1831.4642857142858
03_mmpp_726,234.2775357142857
03_mmpp_729,44.91314285714286
03_mmpp_732,348.8608214285714
03_mmpp_733,16.566035714285714
03_mmpp_734,0.42107142857142854
03_mmpp_741,87.66596428571428
03_mmpp_747,138.78571428571428
03_mmpp_749,6.580357142857143
03_mmpp_751,2.9910714285714284
03_mmpp_757,430.3
03_mmpp_758,279.0674285714286
03_mmpp_775,213.3685714285714
03_mmpp_779,925.4485714285714
03_mmpp_780,420.64021428571425
03_mmpp_781,351.13214285714287
03_mmpp_786,3.9765357142857143
03_mmpp_787,359.79275
03_mmpp_806,368.3452857142857
03_mmpp_807,11.523714285714286
03_mmpp_808,79.27932142857142
03_mmpp_809,4438.598178571428
03_mmpp_812,13.828392857142857
03_mmpp_813,1359.6123571428573
03_mmpp_815,84.8385
03_mmpp_817,5.112214285714286
03_mmpp_818,661.5181785714285
03_mmpp_823,227.94878571428572
03_mmpp_824,336.78389285714286
03_mmpp_828,122.79807142857143
03_mmpp_830,1688.5714285714287
03_mmpp_837,68.22125
03_mmpp_857,75.67857142857143
03_mmpp_860,35.285714285714285
03_mmpp_869,281.93710714285714
03_mmpp_870,162.5068214285714
03_mmpp_871,294.462
03_mmpp_877,772.8958214285714
03_mmpp_878,1268.1664999999998
03_mmpp_880,11.275
03_mmpp_881,60.714285714285715
03_mmpp_889,1.8571428571428572
03_mmpp_892,39.82142857142857
03_mmpp_901,428.82142857142856
03_mmpp_902,4.964285714285714
03_mmpp_904,8.392857142857142
03_mmpp_909,0.07142857142857142
03_mmpp_943,6.014285714285714
03_mmpp_944,400.34464285714284
03_mmpp_962,13.378928571428572
03_mmpp_963,374.2042857142857
03_mmpp_965,400.348
09_mmpp_612,1149.402892857143
09_mmpp_745,5691.035714285715
09_mmpp_756,2717.785714285714
09_mmpp_869,2499.6251428571427
09_mmpp_870,48.25
09_mmpp_876,551.6316071428571
09_mmpp_917,18.785714285714285
2250_mmpp_102,3633.0803588722065
2250_mmpp_1022,9406.75
2250_mmpp_1029,36.32142857142857
2250_mmpp_107,1029.5828158168574
2250_mmpp_110,4.948101600515336
2250_mmpp_118,1502.4403701303206
2250_mmpp_123,392.9691896734552
2250_mmpp_124,232.21908494871414
2250_mmpp_136,2.9876220207125512
2250_mmpp_14,5414.102685694465
2250_mmpp_152,55905.67533818939
2250_mmpp_153,701.7629221792776
2250_mmpp_154,135.05116965958078
2250_mmpp_155,250.2303638347951
2250_mmpp_156,21.09935535900104
2250_mmpp_157,10.179576819780983
2250_mmpp_158,52.45919279520341
2250_mmpp_159,316.2349860611466
2250_mmpp_160,26.483642569743818
2250_mmpp_161,376.10860965264357
2250_mmpp_162,261.21967692383924
2250_mmpp_163,191.8932882414152
2250_mmpp_164,42.64212278380655
2250_mmpp_165,14.40370984837223
2250_mmpp_166,4513.65398743868
2250_mmpp_167,234.7417560477677
2250_mmpp_168,175.9777396759328
2250_mmpp_169,9.447851890391954
2250_mmpp_17,211.05680342896784
2250_mmpp_170,16.924422922550914
2250_mmpp_171,4.533954026064119
2250_mmpp_172,90.42821160745255
2250_mmpp_173,158.96106764530995
2250_mmpp_174,79.45051873048907
2250_mmpp_175,296.80082998860314
2250_mmpp_176,4.971524924433874
2250_mmpp_177,10.745907041276448
2250_mmpp_180,0.3870967741935484
2250_mmpp_19,3.9000706283137605
2250_mmpp_2,37.48673257023934
2250_mmpp_203,36.17439757197364
2250_mmpp_204,1.8974057281601506
2250_mmpp_205,4.6200525246519
2250_mmpp_206,2.6877626232595015
2250_mmpp_207,1.0394991576235073
2250_mmpp_214,0.5161344086021505
2250_mmpp_223,0.026881720430107527
2250_mmpp_226,0.9153766909469302
2250_mmpp_227,33.15814319161588
2250_mmpp_235,0.0072840790842872
2250_mmpp_237,0.8324661810613944
2250_mmpp_238,0.8324661810613944
2250_mmpp_25,21.86954016153808
2250_mmpp_252,45.73598339527278
2250_mmpp_253,6.082032604925424
2250_mmpp_293,0.0014516129032258066
2250_mmpp_296,14.374492158465886
2250_mmpp_299,13073.596513936374
2250_mmpp_3,3.72299375
2250_mmpp_30,59.15480685793568
2250_mmpp_302,16.185347777612606
2250_mmpp_303,1.316777349982657
2250_mmpp_309,234.95938265695455
2250_mmpp_31,7.537669094693028
2250_mmpp_310,3.567956295525494
2250_mmpp_315,2.544214855557207
2250_mmpp_316,2.3116427580397403
2250_mmpp_32,0.04301075268817204
2250_mmpp_322,661.0156781130767
2250_mmpp_325,0.009511421634210395
2250_mmpp_326,27.00156582924533
2250_mmpp_330,24.223774837718647
2250_mmpp_336,0.5202913631633714
2250_mmpp_337,0.7804370447450573
2250_mmpp_349,0.7460854268866756
2250_mmpp_355,272.60198612556366
2250_mmpp_356,711.9983076235072
2250_mmpp_357,948.7245475323324
2250_mmpp_358,27.052370100589663
2250_mmpp_362,26.015636316337147
2250_mmpp_380,1.3715227193895247
2250_mmpp_381,295.6228470715029
2250_mmpp_398,16.7917228234478
2250_mmpp_408,63.40998959417273
2250_mmpp_442,0.8455081512313563
2250_mmpp_45,10.671049502006838
2250_mmpp_459,8.324661810613943
2250_mmpp_460,7.284079084287201
2250_mmpp_461,8.324661810613943
2250_mmpp_475,3.7460978147762747
2250_mmpp_489,1.0752688172043012
2250_mmpp_490,0.5202913631633714
2250_mmpp_492,3.838557058619494
2250_mmpp_505,10096.074506020515
2250_mmpp_51,2.9792973589019374
2250_mmpp_512,46.052693469104604
2250_mmpp_516,23.746097814776274
2250_mmpp_531,4308.571428571428
2250_mmpp_534,647.75
2250_mmpp_542,11.607142857142858
2250_mmpp_547,69.07142857142857
2250_mmpp_548,50.0
2250_mmpp_562,18.178571428571427
2250_mmpp_568,6.928571428571429
2250_mmpp_57,3928.638873021654
2250_mmpp_574,2912.355464285714
2250_mmpp_587,12.510607142857143
2250_mmpp_589,213.22775000000001
2250_mmpp_591,80.22489285714286
2250_mmpp_600,65.83046428571429
2250_mmpp_602,197.24499999999998
2250_mmpp_605,62.5
2250_mmpp_616,65.39285714285714
2250_mmpp_619,3561.1061785714287
2250_mmpp_624,1001.6785714285714
2250_mmpp_627,5.076785714285714
2250_mmpp_635,1457.1562857142856
2250_mmpp_640,482.17889285714284
2250_mmpp_653,6.928571428571429
2250_mmpp_669,754676.2142857143
2250_mmpp_670,724.1386785714286
2250_mmpp_671,148.4025357142857
2250_mmpp_672,340.71053571428575
2250_mmpp_673,31.71357142857143
2250_mmpp_674,15.460607142857143
2250_mmpp_675,37.64225
2250_mmpp_676,85.67689285714286
2250_mmpp_677,22.186857142857143
2250_mmpp_678,400.0052142857143
2250_mmpp_679,191.14285714285714
2250_mmpp_680,213.14285714285714
2250_mmpp_681,30.03592857142857
2250_mmpp_684,268.892
2250_mmpp_685,199.21525
2250_mmpp_686,5.021428571428571
2250_mmpp_687,15.064285714285715
2250_mmpp_688,1.8666785714285716
2250_mmpp_689,61.73103571428572
2250_mmpp_690,240.30246428571428
2250_mmpp_691,290.6640357142857
2250_mmpp_692,303.07142857142856
2250_mmpp_693,2.5041785714285716
2250_mmpp_694,25.107142857142858
2250_mmpp_70,8.568820623358604
2250_mmpp_72,200.92315351072793
2250_mmpp_720,45.56071428571429
2250_mmpp_721,3.917857142857143
2250_mmpp_722,5.110714285714286
2250_mmpp_723,3.8660714285714284
2250_mmpp_724,1.6667857142857143
2250_mmpp_74,18.154189943511224
2250_mmpp_743,6.7091071428571425
2250_mmpp_744,41.07142857142857
2250_mmpp_769,100.0
2250_mmpp_770,67.85714285714286
2250_mmpp_816,11746.305357142857
2250_mmpp_819,12.857142857142858
2250_mmpp_826,1066.14925
2250_mmpp_827,0.010714285714285714
2250_mmpp_83,59.815936953074676
2250_mmpp_832,2.767857142857143
2250_mmpp_833,2.5148928571428573
2250_mmpp_85,153.66287937911898
2250_mmpp_866,0.6071428571428571
2250_mmpp_872,245.7586785714286
2250_mmpp_873,511.10714285714283
2250_mmpp_874,1057.2783214285714
2250_mmpp_879,10.200000000000001
2250_mmpp_88,175.1773117040781
2250_mmpp_959,1.3214285714285714
2250_mmpp_99,76.27277389623903
2_mmpp_10,960.2015835612705
2_mmpp_100,7311.698932005352
2_mmpp_101,219.86589552549427
2_mmpp_102,13614.985274208413
2_mmpp_104,83.39517030127348
2_mmpp_106,905.4366189955899
2_mmpp_11,49.925324679153654
2_mmpp_110,14.59628358852386
2_mmpp_112,0.9019596873296665
2_mmpp_118,5335.690706877756
2_mmpp_123,407.21273012982505
2_mmpp_124,708.1833745007681
2_mmpp_133,0.8073187651751648
2_mmpp_135,224.66813193102425
2_mmpp_136,0.8988107625984837
2_mmpp_138,4.806595386749913
2_mmpp_139,36355.57866053961
2_mmpp_141,0.0005344086021505377
2_mmpp_142,33.962681695654325
2_mmpp_143,1068.5926971904266
2_mmpp_144,1506.5292335191518
2_mmpp_145,0.7529419602596502
2_mmpp_146,1.7880789703186166
2_mmpp_147,97.22759030771519
2_mmpp_149,96.88860508894504
2_mmpp_15,1910.8505109533721
2_mmpp_152,855.002531210049
2_mmpp_155,297.51609757445124
2_mmpp_174,143.19504414796097
2_mmpp_175,317.5589900203161
2_mmpp_178,268.83721473911106
2_mmpp_179,76.13492019721521
2_mmpp_181,51.10301768990635
2_mmpp_182,711.1133934145979
2_mmpp_190,0.008324661810613943
2_mmpp_191,396.35979112779347
2_mmpp_192,1.1751647589316687
2_mmpp_194,51.56087408949012
2_mmpp_198,262.0881897527377
2_mmpp_209,6.635848074921957
2_mmpp_210,14.153607826668647
2_mmpp_214,15.65990537386651
2_mmpp_218,401.2324047941133
2_mmpp_220,144.223906550716
2_mmpp_223,157.4940728333581
2_mmpp_236,71.1319805757891
2_mmpp_243,9.60895720479659
2_mmpp_247,31.934214360041622
2_mmpp_257,56.71272409692285
2_mmpp_259,62.97963919032754
2_mmpp_260,3.9235807244437835
2_mmpp_261,22.676459293394778
2_mmpp_266,48.0643452083643
2_mmpp_267,50.08367110896388
2_mmpp_27,82.19097225608246
2_mmpp_282,5.324720120410287
2_mmpp_285,29.325943845696447
2_mmpp_288,6.0996095039889
2_mmpp_289,89.37191670630791
2_mmpp_297,16.28210122640107
2_mmpp_3,170.28705344086023
2_mmpp_30,0.3687148704226748
2_mmpp_301,25.44466840097121
2_mmpp_302,160.44220082255586
2_mmpp_303,35.62812071007383
2_mmpp_305,0.3225806451612903
2_mmpp_31,372.8586395470988
2_mmpp_312,5.240531465239582
2_mmpp_319,74.34025542341807
2_mmpp_32,181.14926304444776
2_mmpp_341,76.51506449383083
2_mmpp_342,1.038548634854566
2_mmpp_347,0.9334131113423516
2_mmpp_350,1207.2285464223773
2_mmpp_351,11.581311939447996
2_mmpp_365,569.6704134185619
2_mmpp_366,1771.601241241762
2_mmpp_367,243.3843225087954
2_mmpp_368,105.21134347405977
2_mmpp_37,13.331115157821714
2_mmpp_376,0.3891779396462018
2_mmpp_377,3.3455619146722166
2_mmpp_378,149.36816162975074
2_mmpp_379,64.32493870967741
2_mmpp_383,0.520950398890045
2_mmpp_39,49.95654830038155
2_mmpp_396,2.1505376344086025
2_mmpp_398,0.1040582726326743
2_mmpp_4,1.646016475893167
2_mmpp_406,3.756711758584808
2_mmpp_407,0.015782171349288936
2_mmpp_408,27.952281849264157
2_mmpp_41,1.4839067291016304
2_mmpp_411,5.551385015608741
2_mmpp_413,7.005378883603389
2_mmpp_414,60.06077003121748
2_mmpp_416,33.03225806451613
2_mmpp_417,3.805036420395422
2_mmpp_418,25.0156087408949
2_mmpp_419,24.37044745057232
2_mmpp_42,0.18924731182795698
2_mmpp_422,0.265383281304197
2_mmpp_43,0.5541028690352311
2_mmpp_438,2.4095993756503638
2_mmpp_439,2.1967933947772655
2_mmpp_44,47.58291175858481
2_mmpp_440,36.92763314008225
2_mmpp_441,9.426485630048067
2_mmpp_45,87.50239328080868
2_mmpp_452,3.34216840097121
2_mmpp_454,0.43010752688172044
2_mmpp_458,123.44677419354838
2_mmpp_46,105.97765224716316
2_mmpp_47,0.16129032258064516
2_mmpp_472,0.7559833506763788
2_mmpp_474,34.941832882414154
2_mmpp_478,76.63933031068827
2_mmpp_48,0.08064516129032258
2_mmpp_483,0.26735171696149845
2_mmpp_484,0.25011966701352756
2_mmpp_488,5.327783558792924
2_mmpp_491,3.595837669094693
2_mmpp_493,0.9181755116198403
2_mmpp_495,3.3512591050988556
2_mmpp_496,26.722992785293098
2_mmpp_497,94.66059557009068
2_mmpp_499,1.987240473712898
2_mmpp_50,7.895027005599326
2_mmpp_500,15.773198994103364
2_mmpp_501,156.9828322481542
2_mmpp_502,55.81382251127298
2_mmpp_504,3323.459471824984
2_mmpp_508,172.5120569892473
2_mmpp_509,3.6924325355532432
2_mmpp_510,2.009843357613597
2_mmpp_511,8.226173133145037
2_mmpp_512,41.458893335315395
2_mmpp_514,456.2532374238145
2_mmpp_515,1.6150042118824637
2_mmpp_52,945.4568490263119
2_mmpp_53,355.0293678113077
2_mmpp_55,8.208458451018284
2_mmpp_56,1166.7400387022446
2_mmpp_58,355.09278529309745
2_mmpp_59,0.8774193548387097
2_mmpp_6,317.7082927010555
2_mmpp_60,1.9566423864030527
2_mmpp_7,130437.46954115752
2_mmpp_70,11.720253473564243
2_mmpp_71,484.4472283558793
2_mmpp_72,74.04442847480304
2_mmpp_73,677.6018675313414
2_mmpp_74,118.18185790099598
2_mmpp_75,798.2688967345523
2_mmpp_76,82.60848607601208
2_mmpp_77,340.16512377979285
2_mmpp_79,3.9847529854813932
2_mmpp_82,10.420215380803725
2_mmpp_83,67.04302326445666
2_mmpp_84,65.88050450919181
2_mmpp_88,387.94693323423024
2_mmpp_89,62.59657346018532
2_mmpp_92,1.4501817798919776
2_mmpp_94,15.862454585996728
2_mmpp_96,210.3121582701551
2_mmpp_97,415.0431239532233
2_mmpp_99,131.94720686289082
3_mmpp_1,0.43740647143352657
3_mmpp_100,9450.283189014419
3_mmpp_103,23008.39874428175
3_mmpp_104,53.741372095039885
3_mmpp_105,113.36403547891581
3_mmpp_107,1705.2441918537238
3_mmpp_108,96.6418332813042
3_mmpp_109,45.89323495614687
3_mmpp_112,1.088920603537981
3_mmpp_113,131.84966352757544
3_mmpp_114,0.3537981269510926
3_mmpp_115,1.5775650364203955
3_mmpp_117,8007.329773626183
3_mmpp_118,10.193548387096774
3_mmpp_119,0.13007284079084286
3_mmpp_12,37.10263378425251
3_mmpp_120,6449.730161453842
3_mmpp_121,803.0809811208563
3_mmpp_123,806.9784522645062
3_mmpp_124,1329.74686685744
3_mmpp_125,2388.399696008622
3_mmpp_126,1.5782171349288934
3_mmpp_127,1797.4284176948615
3_mmpp_128,934.3894281948368
3_mmpp_129,9.54630593132154
3_mmpp_13,2057.831764451712
3_mmpp_130,16.29827349982657
3_mmpp_131,39.43389472771419
3_mmpp_132,47.2512099425202
3_mmpp_135,21.005030838412367
3_mmpp_137,8.909813428472326
3_mmpp_139,51022.03931563599
3_mmpp_142,24.900185483870967
3_mmpp_144,3244.174394603835
3_mmpp_15,8960.617213418564
3_mmpp_150,13.424037460978147
3_mmpp_151,106.95046669887518
3_mmpp_155,175.06649258956443
3_mmpp_16,336.4117362866062
3_mmpp_17,22103.956891596055
3_mmpp_175,292.51799909568405
3_mmpp_177,8.26082486992716
3_mmpp_178,850.9226529507953
3_mmpp_179,311.76722558842476
3_mmpp_18,38.27636284128636
3_mmpp_180,1.2649406867845994
3_mmpp_181,15.164984485407064
3_mmpp_183,104.42268550864675
3_mmpp_184,57.58806388434666
3_mmpp_186,420.26130722213964
3_mmpp_187,10.865169129379119
3_mmpp_188,154.21265717506566
3_mmpp_189,195.12345335711808
3_mmpp_19,57.00868656161737
3_mmpp_190,234.05627818244886
3_mmpp_195,163.63779973489915
3_mmpp_196,3.0747443981963234
3_mmpp_199,58.27263267429761
3_mmpp_20,24.351690263118776
3_mmpp_201,0.006091397849462365
3_mmpp_202,0.017845993756503642
3_mmpp_208,187.04370447450572
3_mmpp_209,629.7941393018185
3_mmpp_21,929.5291158763192
3_mmpp_211,150.49878217878202
3_mmpp_212,32.39280709578316
3_mmpp_215,2807.8485304593432
3_mmpp_216,31.485308517912888
3_mmpp_217,274.9403017442148
3_mmpp_219,123.48130367177048
3_mmpp_22,4.200485605272286
3_mmpp_220,27.751192750607007
3_mmpp_222,26.56720069372182
3_mmpp_224,184.05749895941727
3_mmpp_229,61.89923504781726
3_mmpp_230,107.60278211188742
3_mmpp_231,1.989162018730489
3_mmpp_232,6.346124307516971
3_mmpp_233,0.47346514047866806
3_mmpp_234,1.595013193102423
3_mmpp_24,1.8876170655567117
3_mmpp_240,946.5051171151083
3_mmpp_241,207.12230482136664
3_mmpp_242,0.06451612903225806
3_mmpp_244,3.8451612903225807
3_mmpp_245,4.053763440860215
3_mmpp_246,3.835913978494624
3_mmpp_250,20.259063683662852
3_mmpp_251,12.297628487190922
3_mmpp_253,1.7784263267429758
3_mmpp_257,6.581835241068332
3_mmpp_258,463.97541049502007
3_mmpp_26,5.135518557058619
3_mmpp_262,320.9636975026014
3_mmpp_263,21.71462479559982
3_mmpp_264,69.01635895148902
3_mmpp_266,5.062633714880333
3_mmpp_269,0.7442126009613003
3_mmpp_270,125.38860341905753
3_mmpp_272,21.768990634755465
3_mmpp_273,164.42926901788812
3_mmpp_274,207.69360655071603
3_mmpp_275,57.24137894058769
3_mmpp_277,0.9291009860760121
3_mmpp_279,6.641519250780437
3_mmpp_28,69.20340795798028
3_mmpp_280,0.08612903225806451
3_mmpp_284,31.230293132154003
3_mmpp_286,15.940860215053762
3_mmpp_287,9.35483870967742
3_mmpp_289,311.88627555869385
3_mmpp_290,13.54031873296665
3_mmpp_291,82.79407314553292
3_mmpp_292,5834.36206613151
3_mmpp_295,17.471639177939647
3_mmpp_296,1957.1031899360785
3_mmpp_298,87.12282681234825
3_mmpp_3,861.420495644418
3_mmpp_300,6.456728447549676
3_mmpp_301,479.2663850775482
3_mmpp_304,26.79524945245528
3_mmpp_306,209.0708906644864
3_mmpp_307,342.2402943659878
3_mmpp_308,0.001259105098855359
3_mmpp_31,54.11191457063575
3_mmpp_311,88.4833343243645
3_mmpp_313,5218.94298701997
3_mmpp_320,65.38434078588772
3_mmpp_321,0.13527575442247658
3_mmpp_327,0.676378772112383
3_mmpp_328,1.8938605619146722
3_mmpp_329,3.3476612928001583
3_mmpp_33,75.05545715028987
3_mmpp_332,43.01116044794609
3_mmpp_335,57.979882067291015
3_mmpp_338,5.95213319458897
3_mmpp_339,0.38293444328824144
3_mmpp_34,13.623745005202915
3_mmpp_340,53.03883107873743
3_mmpp_343,46.49622714434369
3_mmpp_345,4.868093751548486
3_mmpp_352,470.2157280536148
3_mmpp_353,400.5124884668748
3_mmpp_354,964.1375610995491
3_mmpp_360,1266.459245292602
3_mmpp_361,4128.403069112036
3_mmpp_363,11.024519419255736
3_mmpp_364,6.059285119667013
3_mmpp_369,18.445221322035575
3_mmpp_37,825.7510460532184
3_mmpp_370,1.4559920221990983
3_mmpp_371,9.869406867845994
3_mmpp_372,1.5522809573361083
3_mmpp_375,44.89924215846589
3_mmpp_382,37.8333344928398
3_mmpp_384,310.43803577622515
3_mmpp_385,3.9294732669342447
3_mmpp_386,0.0020811654526534857
3_mmpp_387,0.49816163718348944
3_mmpp_388,0.0181227193895248
3_mmpp_389,0.0010405827263267429
3_mmpp_392,0.005349090728903424
3_mmpp_394,0.4162330905306972
3_mmpp_395,0.1040582726326743
3_mmpp_4,577.5630626108716
3_mmpp_400,20.419810713046925
3_mmpp_401,0.0010405827263267429
3_mmpp_402,10.426638917793966
3_mmpp_405,9.449160101085178
3_mmpp_41,0.05497315296566077
3_mmpp_412,0.3589474158862296
3_mmpp_418,25.14047866805411
3_mmpp_421,14.63753035032952
3_mmpp_427,0.12034339229968784
3_mmpp_428,4.8672652569248305
3_mmpp_432,0.01040582726326743
3_mmpp_435,21.73857787027402
3_mmpp_437,15.438163822407216
3_mmpp_443,0.20827263267429763
3_mmpp_445,3.158583172290768
3_mmpp_446,27.23948474307517
3_mmpp_448,17.982888811258114
3_mmpp_449,0.7604578563995837
3_mmpp_450,9.678147762747138
3_mmpp_451,6.603399236906001
3_mmpp_453,0.9666255165749963
3_mmpp_456,127.24362261533125
3_mmpp_457,51.95808175511619
3_mmpp_462,22.027959764134586
3_mmpp_463,2.585848074921956
3_mmpp_465,30.96865764828304
3_mmpp_466,1.5608740894901145
3_mmpp_467,1.0405827263267429
3_mmpp_468,43.98473812001387
3_mmpp_469,1.2382934443288243
3_mmpp_470,0.7724390912244191
3_mmpp_471,5.109920221990982
3_mmpp_476,0.8881720430107527
3_mmpp_477,0.5150537634408602
3_mmpp_479,0.1121748178980229
3_mmpp_48,3.1833159902878947
3_mmpp_480,13.803988900450918
3_mmpp_481,12.258758237946584
3_mmpp_485,41.43756008126456
3_mmpp_486,26.279569892473116
3_mmpp_487,2.3419500520291363
3_mmpp_49,7.713319458896982
3_mmpp_495,18.2264821366632
3_mmpp_5,424.4867483821416
3_mmpp_505,58274.24328905901
3_mmpp_506,73.1789802289282
3_mmpp_507,0.5878876170655568
3_mmpp_508,247.21284270105545
3_mmpp_51,25.27808374461127
3_mmpp_512,9.21262573707943
3_mmpp_513,161.72395812645559
3_mmpp_514,235.2513053639562
3_mmpp_517,68.46978052375998
3_mmpp_54,46.94161832416629
3_mmpp_56,401.38298087557604
3_mmpp_59,0.9765274267875724
3_mmpp_60,1.587158713641544
3_mmpp_61,42.0092457137902
3_mmpp_62,430.2138346712254
3_mmpp_63,73.57810950894405
3_mmpp_64,31.30275045091918
